1,2,3,4,5,6,7,8,9,10,11,12,13,14
3,1,33,11,19977,11,2284,1488,12266,44,48,43,74,74
3,1,33,1,19805,1,1997,1844,11298,44,48,43,74,74
3,1,33,14,19393,14,1942,964,13158,44,48,43,74,74
3,1,33,9,20398,9,2546,3430,11298,44,48,43,74,74
3,1,33,5,20366,5,2467,5330,14683,44,48,43,74,74
3,1,33,11,19977,11,552,1276,10423,44,48,43,74,74
3,1,33,1,19805,1,1769,2292,11298,44,48,43,74,74
3,1,33,2,19930,2,735,661,11298,44,48,43,74,74
3,1,33,5,20366,5,693,3265,12266,44,48,43,74,74
3,1,33,9,20398,9,4177,2940,10136,44,48,43,74,74
3,1,33,14,19393,14,1204,784,12191,44,48,43,74,74
3,1,33,9,20398,9,2502,2846,11298,44,48,43,74,74
3,1,33,1,19805,1,2227,1452,11298,44,48,43,74,74
3,1,33,9,20398,9,3600,2732,11298,44,48,43,74,74
3,1,33,9,20398,9,3621,3344,11298,44,48,43,74,74
3,1,33,5,20366,5,180,4547,12266,44,48,43,74,74
3,1,33,14,19393,14,3141,672,11540,44,48,43,74,74
3,1,33,9,20398,9,2861,2964,11298,44,48,43,74,74
3,1,33,14,19393,14,1902,3,11259,44,48,43,74,74
3,1,33,10,20304,10,3085,5180,12266,44,48,43,74,74
3,1,33,14,19393,14,3015,629,11259,44,48,43,74,74
3,1,33,5,20366,5,285,4530,12266,44,48,43,74,74
3,1,33,1,19805,1,2122,176,11298,44,48,43,74,74
3,1,33,1,19805,1,1289,457,10423,44,48,43,74,74
3,1,33,14,19393,14,2666,230,14683,44,48,43,74,74
3,1,33,3,20409,3,806,1060,10423,44,48,43,74,74
3,1,33,14,19393,14,2617,35,12191,44,48,43,74,74
3,1,33,11,19977,11,294,1072,12266,44,48,43,74,74
3,1,33,11,19977,11,3249,94,12266,44,48,43,74,74
3,1,33,5,20366,5,246,5673,12266,44,48,43,74,74
3,1,33,1,19805,1,2387,1742,11298,44,48,43,74,74
3,1,33,12,20355,12,3539,621,11298,44,48,43,74,74
3,1,33,11,19977,11,298,1591,12266,44,48,43,74,74
3,1,33,1,19805,1,1914,1188,11298,44,48,43,74,74
3,1,33,9,20398,9,3609,3240,11298,44,48,43,74,74
3,1,33,14,19393,14,3327,205,11259,44,48,43,74,74
3,1,33,11,19977,11,2192,369,12266,44,48,43,74,74
3,1,33,14,19393,14,1849,1,12191,44,48,43,74,74
3,1,33,11,19977,11,282,1091,12266,44,48,43,74,74
3,1,33,12,20355,12,3105,728,11298,44,48,43,74,74
3,1,33,9,20398,9,3513,2969,11298,44,48,43,74,74
3,1,33,1,19805,1,2285,1501,11298,44,48,43,74,74
3,1,33,12,20355,12,445,1773,11298,44,48,43,74,74
3,1,33,14,19393,14,2768,854,10279,44,48,43,74,74
3,1,33,14,19393,14,1849,3481,12191,44,48,43,74,74
3,1,33,9,20398,9,4115,2819,11298,44,48,43,74,74
3,1,33,9,20398,9,3068,2784,11298,44,48,43,74,74
3,1,33,5,20366,5,81,5674,12266,44,48,43,74,74
3,1,33,14,19393,14,1873,481,11259,44,48,43,74,74
3,1,33,5,20366,5,320,4680,12266,44,48,43,74,74
3,1,33,1,19805,1,2220,1843,10423,44,48,43,74,74
3,1,33,14,19393,14,2730,1913,12191,44,48,43,74,74
3,1,33,14,19393,14,1994,7,12896,44,48,43,74,74
3,1,33,14,19393,14,1841,2957,10423,44,48,43,74,74
3,1,33,14,19393,14,3327,12,11259,44,48,43,74,74
3,1,33,5,20366,5,21,4363,12266,44,48,43,74,74
3,1,33,1,19805,1,1976,864,10423,44,48,43,74,74
3,1,33,11,19977,11,1669,223,12266,44,48,43,74,74
3,1,33,5,20366,5,640,4322,12266,44,48,43,74,74
3,1,33,9,20398,9,3616,3261,11298,44,48,43,74,74
3,1,33,14,19393,14,3400,189,12191,44,48,43,74,74
3,1,33,5,20366,5,112,4378,12266,44,48,43,74,74
3,1,33,11,19977,11,128,1251,12266,44,48,43,74,74
3,1,33,11,19977,11,1061,1096,11298,44,48,43,74,74
3,1,33,1,19805,1,1287,732,11298,44,48,43,74,74
3,1,33,11,19977,11,1929,872,12266,44,48,43,74,74
3,1,33,12,20355,12,349,1616,12266,44,48,43,74,74
3,1,33,10,20304,10,3103,5166,11298,44,48,43,74,74
3,1,33,14,19393,14,1142,52,11259,44,48,43,74,74
3,1,33,5,20366,5,376,4472,12266,44,48,43,74,74
3,1,33,14,19393,14,1581,2352,14683,44,48,43,74,74
3,1,33,5,20366,5,100,3269,12266,44,48,43,74,74
3,1,33,14,19393,14,3259,47,12191,44,48,43,74,74
3,1,33,9,20398,9,3718,2734,10136,44,48,43,74,74
3,1,33,9,20398,9,3049,2777,11298,44,48,43,74,74
3,1,33,14,19393,14,1936,767,14683,44,48,43,74,74
3,1,33,1,19805,1,1730,1463,11298,44,48,43,74,74
3,1,33,14,19393,14,1465,413,11259,44,48,43,74,74
3,1,33,9,20398,9,2580,2943,11298,44,48,43,74,74
3,1,33,1,19805,1,1924,1582,11298,44,48,43,74,74
3,1,33,9,20398,9,3718,2719,11298,44,48,43,74,74
3,1,33,5,20366,5,220,3264,12266,44,48,43,74,74
3,1,33,1,19805,1,2117,2096,11298,44,48,43,74,74
3,1,33,9,20398,9,3932,2901,12896,44,48,43,74,74
3,1,33,5,20366,5,350,4359,11415,44,48,43,74,74
3,1,33,5,20366,5,24,4337,12266,44,48,43,74,74
3,1,33,1,19805,1,2346,1440,14683,44,48,43,74,74
3,1,33,1,19805,1,2518,2024,11298,44,48,43,74,74
3,1,33,14,19393,14,550,3664,11259,44,48,43,74,74
3,1,33,1,19805,1,1347,2413,11298,44,48,43,74,74
3,1,33,11,19977,11,1498,390,12266,44,48,43,74,74
3,1,33,5,20366,5,139,4624,10279,44,48,43,74,74
3,1,33,9,20398,9,3616,2715,11298,44,48,43,74,74
3,1,33,5,20366,5,181,4143,12266,44,48,43,74,74
3,1,33,9,20398,9,2798,2820,11982,44,48,43,74,74
3,1,33,1,19805,1,2379,1366,11298,44,48,43,74,74
3,1,33,14,19393,14,511,25,13158,44,48,43,74,74
3,1,33,1,19805,1,2360,2477,11298,44,48,43,74,74
3,1,33,14,19393,14,802,738,11540,44,48,43,74,74
3,1,33,10,20304,10,4369,5234,12266,44,48,43,74,74
3,1,33,5,20366,5,258,4507,10279,44,48,43,74,74
3,1,33,11,19977,11,1692,652,12266,44,48,43,74,74
3,1,33,9,20398,9,1884,3784,14683,44,48,43,74,74
3,1,33,1,19805,1,1772,686,14683,44,48,43,74,74
3,1,33,9,20398,9,4132,3417,11298,44,48,43,74,74
3,1,33,14,19393,14,586,1252,14683,44,48,43,74,74
3,1,33,14,19393,14,1965,3137,10423,44,48,43,74,74
3,1,33,10,20304,10,3226,6261,14683,44,48,43,74,74
3,1,33,15,20378,15,4015,2646,10423,44,48,43,74,74
3,1,33,14,19393,14,3313,1983,12191,44,48,43,74,74
3,1,33,14,19393,14,4327,1426,10423,44,48,43,74,74
3,1,33,1,19805,1,1898,1282,11298,44,48,43,74,74
3,1,33,10,20304,10,3031,6311,14683,44,48,43,74,74
3,1,33,5,20366,5,330,4292,12266,44,48,43,74,74
3,1,33,10,20304,10,4298,6280,10423,44,48,43,74,74
3,1,33,11,19977,11,36,1729,11298,44,48,43,74,74
3,1,33,1,19805,1,1718,1979,11298,44,48,43,74,74
3,1,33,14,19393,14,1162,348,12191,44,48,43,74,74
3,1,33,1,19805,1,2075,1691,11298,44,48,43,74,74
3,1,33,14,19393,14,604,843,11259,44,48,43,74,74
3,1,33,1,19805,1,1224,582,11298,44,48,43,74,74
3,1,33,1,19805,1,2408,1506,11298,44,48,43,74,74
3,1,33,10,20304,10,3164,5178,12266,44,48,43,74,74
3,1,33,14,19393,14,1755,3028,11540,44,48,43,74,74
3,1,33,5,20366,5,309,4381,11298,44,48,43,74,74
3,1,33,1,19805,1,1327,2461,11298,44,48,43,74,74
3,1,33,1,19805,1,1813,468,11540,44,48,43,74,74
3,1,33,9,20398,9,2746,2849,11298,44,48,43,74,74
3,1,33,10,20304,10,3152,5206,13158,44,48,43,74,74
3,1,33,9,20398,9,3764,2857,11298,44,48,43,74,74
3,1,33,9,20398,9,2901,2787,13061,44,48,43,74,74
3,1,33,14,19393,14,1885,55,11540,44,48,43,74,74
3,1,33,11,19977,11,1958,429,12266,44,48,43,74,74
3,1,33,1,19805,1,1380,1514,11298,44,48,43,74,74
3,1,33,14,19393,14,1841,51,12191,44,48,43,74,74
3,1,33,14,19393,14,3327,205,11540,44,48,43,74,74
3,1,33,5,20366,5,40,5668,11982,44,48,43,74,74
3,1,33,1,19805,1,1806,2366,11298,44,48,43,74,74
3,1,33,14,19393,14,537,2418,11140,44,48,43,74,74
3,1,33,1,19805,1,1259,2094,11298,44,48,43,74,74
3,1,33,5,20366,5,62,6154,12896,44,48,43,74,74
3,1,33,5,20366,5,188,4516,12266,44,48,43,74,74
3,1,33,1,19805,1,1513,640,11298,44,48,43,74,74
3,1,33,11,19977,11,2258,447,12266,44,48,43,74,74
3,1,33,11,19977,11,1903,456,12266,44,48,43,74,74
3,1,33,14,19393,14,1987,28,12191,44,48,43,74,74
3,1,33,1,19805,1,1750,1643,11298,44,48,43,74,74
3,1,33,9,20398,9,2572,2993,11298,44,48,43,74,74
3,1,33,15,20378,15,4039,2779,11540,44,48,43,74,74
3,1,33,11,19977,11,926,1258,12266,44,48,43,74,74
3,1,33,9,20398,9,2828,2840,10279,44,48,43,74,74
3,1,33,13,21171,13,2655,715,11298,44,48,43,74,74
3,1,33,1,19805,1,1893,1266,11298,44,48,43,74,74
3,1,33,5,20366,5,257,4185,12266,44,48,43,74,74
3,1,33,14,19393,14,3165,809,11259,44,48,43,74,74
3,1,33,5,20366,5,221,4696,12266,44,48,43,74,74
3,1,33,1,19805,1,1723,1583,11298,44,48,43,74,74
3,1,33,11,19977,11,298,1236,12266,44,48,43,74,74
3,1,33,11,19977,11,1170,1435,12266,44,48,43,74,74
3,1,33,9,20398,9,2672,3389,11298,44,48,43,74,74
3,1,33,9,20398,9,1840,3661,12266,44,48,43,74,74
3,1,33,14,19393,14,1483,2424,11259,44,48,43,74,74
3,1,33,9,20398,9,2703,3222,11298,44,48,43,74,74
3,1,33,1,19805,1,2217,1123,11298,44,48,43,74,74
3,1,33,5,20366,5,108,4426,12266,44,48,43,74,74
3,1,33,14,19393,14,1857,5,11259,44,48,43,74,74
3,1,33,11,19977,11,2231,1695,12266,44,48,43,74,74
3,1,33,14,19393,14,2558,2703,11259,44,48,43,74,74
3,1,33,9,20398,9,3739,3260,11298,44,48,43,74,74
3,1,33,10,20304,10,3445,5557,14683,44,48,43,74,74
3,1,33,9,20398,9,2919,3367,11298,44,48,43,74,74
3,1,33,14,19393,14,527,685,11259,44,48,43,74,74
3,1,33,1,19805,1,1660,676,11298,44,48,43,74,74
3,1,33,1,19805,1,1388,1630,11298,44,48,43,74,74
3,1,33,10,20304,10,3407,5169,12266,44,48,43,74,74
3,1,33,5,20366,5,275,4242,12266,44,48,43,74,74
3,1,33,9,20398,9,3641,3243,11298,44,48,43,74,74
3,1,33,5,20366,5,62,4653,12266,44,48,43,74,74
3,1,33,9,20398,9,2653,3207,12896,44,48,43,74,74
3,1,33,14,19393,14,2907,44,11540,44,48,43,74,74
3,1,33,11,19977,11,3588,482,12266,44,48,43,74,74
3,1,33,14,19393,14,2547,582,12191,44,48,43,74,74
3,1,33,1,19805,1,1244,708,11298,44,48,43,74,74
3,1,33,1,19805,1,2078,1604,11298,44,48,43,74,74
3,1,33,1,19805,1,1786,1038,11298,44,48,43,74,74
3,1,33,1,19805,1,2277,542,10423,44,48,43,74,74
3,1,33,1,19805,1,2062,1486,11298,44,48,43,74,74
3,1,33,14,19393,14,519,842,12191,44,48,43,74,74
3,1,33,14,19393,14,1197,697,12191,44,48,43,74,74
3,1,33,14,19393,14,4276,464,12191,44,48,43,74,74
3,1,33,11,19977,11,295,1056,12266,44,48,43,74,74
3,1,33,1,19805,1,1990,667,11298,44,48,43,74,74
3,1,33,1,19805,1,1723,1338,14683,44,48,43,74,74
3,1,33,1,19805,1,1803,2286,11298,44,48,43,74,74
3,1,33,1,19805,1,1332,427,10423,44,48,43,74,74
3,1,33,5,20366,5,286,4500,12266,44,48,43,74,74
3,1,33,1,19805,1,1340,1122,11298,44,48,43,74,74
3,1,33,14,19393,14,1823,3043,12191,44,48,43,74,74
3,1,33,5,20366,5,395,4524,12266,44,48,43,74,74
3,1,33,12,20355,12,2963,1820,12266,44,48,43,74,74
3,1,33,5,20366,5,40,4366,15411,44,48,43,74,74
3,1,33,11,19977,11,740,1726,12266,44,48,43,74,74
3,1,33,9,20398,9,2718,2990,11298,44,48,43,74,74
3,1,33,14,19393,14,3069,955,12191,44,48,43,74,74
3,1,33,14,19393,14,1192,282,10423,44,48,43,74,74
3,1,33,10,20304,10,3263,5190,12266,44,48,43,74,74
3,1,33,11,19977,11,1563,298,12266,44,48,43,74,74
3,1,33,9,20398,9,3049,3248,11982,44,48,43,74,74
3,1,33,11,19977,11,1055,1023,12266,44,48,43,74,74
3,1,33,9,20398,9,2887,2956,11298,44,48,43,74,74
3,1,33,14,19393,14,1866,821,12191,44,48,43,74,74
3,1,33,5,20366,5,179,4300,12266,44,48,43,74,74
3,1,33,5,20366,5,395,4668,12206,44,48,43,74,74
3,1,33,1,19805,1,1243,1116,11298,44,48,43,74,74
3,1,33,1,19805,1,1291,1832,12266,44,48,43,74,74
3,1,33,9,20398,9,2957,3295,11298,44,48,43,74,74
3,1,33,14,19393,14,1885,1049,10423,44,48,43,74,74
3,1,33,9,20398,9,2873,3274,11298,44,48,43,74,74
3,1,33,14,19393,14,1987,40,14683,44,48,43,74,74
3,1,33,5,20366,5,82,4592,12266,44,48,43,74,74
3,1,33,10,20304,10,3459,5585,10423,44,48,43,74,74
3,1,33,5,20366,5,81,5674,11982,44,48,43,74,74
3,1,33,5,20366,5,562,4220,12266,44,48,43,74,74
3,1,33,9,20398,9,2653,3264,13158,44,48,43,74,74
3,1,33,11,19977,11,337,1560,12266,44,48,43,74,74
3,1,33,9,20398,9,3513,2884,11298,44,48,43,74,74
3,1,33,14,19393,14,779,2531,11540,44,48,43,74,74
3,1,33,1,19805,1,1773,2356,11298,44,48,43,74,74
3,1,33,5,20366,5,228,4466,12266,44,48,43,74,74
3,1,33,5,20366,5,257,4666,12266,44,48,43,74,74
3,1,33,11,19977,11,1454,698,12266,44,48,43,74,74
3,1,33,10,20304,10,3183,5162,12266,44,48,43,74,74
3,1,33,1,19805,1,1339,470,11298,44,48,43,74,74
3,1,33,14,19393,14,1885,1351,12206,44,48,43,74,74
3,1,33,5,20366,5,168,4219,12266,44,48,43,74,74
3,1,33,5,20366,5,222,5661,12266,44,48,43,74,74
3,1,33,9,20398,9,3904,2737,11298,44,48,43,74,74
3,1,33,1,19805,1,2402,2451,11298,44,48,43,74,74
3,1,33,1,19805,1,1518,880,11298,44,48,43,74,74
3,1,33,1,19805,1,1801,1625,11298,44,48,43,74,74
3,1,33,1,19805,1,1284,854,11298,44,48,43,74,74
3,1,33,5,20366,5,693,3273,12266,44,48,43,74,74
3,1,33,5,20366,5,277,4425,12266,44,48,43,74,74
3,1,33,9,20398,9,2919,3365,12896,44,48,43,74,74
3,1,33,9,20398,9,3084,2825,11298,44,48,43,74,74
3,1,33,14,19393,14,1542,663,11259,44,48,43,74,74
3,1,33,9,20398,9,1848,3656,12266,44,48,43,74,74
3,1,33,1,19805,1,1339,1702,11298,44,48,43,74,74
3,1,33,7,20437,7,781,640,12191,44,48,43,74,74
3,1,33,9,20398,9,2526,2735,11298,44,48,43,74,74
3,1,33,5,20366,5,190,6029,10279,44,48,43,74,74
3,1,33,9,20398,9,2804,3263,11298,44,48,43,74,74
3,1,33,14,19393,14,3661,590,14683,44,48,43,74,74
3,1,33,5,20366,5,3059,5014,11298,44,48,43,74,74
3,1,33,11,19977,11,360,1188,12266,44,48,43,74,74
3,1,33,14,19393,14,2719,962,12191,44,48,43,74,74
3,1,33,14,19393,14,1474,958,12191,44,48,43,74,74
3,1,33,1,19805,1,2253,434,11298,44,48,43,74,74
3,1,33,1,19805,1,1802,2408,10423,44,48,43,74,74
3,1,33,14,19393,14,3344,768,12191,44,48,43,74,74
3,1,33,1,19805,1,1726,1694,12266,44,48,43,74,74
3,1,33,9,20398,9,3932,3362,11298,44,48,43,74,74
3,1,33,15,20378,15,4122,2823,14683,44,48,43,74,74
3,1,33,1,19805,1,2355,1171,11298,44,48,43,74,74
3,1,33,10,20304,10,3226,6494,10423,44,48,43,74,74
3,1,33,5,20366,5,235,4446,12266,44,48,43,74,74
3,1,33,5,20366,5,204,4205,12266,44,48,43,74,74
3,1,33,10,20304,10,4346,5240,12266,44,48,43,74,74
3,1,33,14,19393,14,3670,2528,12191,44,48,43,74,74
3,1,33,4,19790,4,4143,1374,12191,44,48,43,74,74
3,1,33,5,20366,5,207,4268,12266,44,48,43,74,74
3,1,33,1,19805,1,2337,2068,11298,44,48,43,74,74
3,1,33,1,19805,1,2094,2209,11298,44,48,43,74,74
3,1,33,5,20366,5,225,4609,12266,44,48,43,74,74
3,1,33,14,19393,14,1746,2771,10423,44,48,43,74,74
3,1,33,1,19805,1,1786,570,11298,44,48,43,74,74
3,1,33,1,19805,1,1315,712,11298,44,48,43,74,74
3,1,33,5,20366,5,562,4220,10747,44,48,43,74,74
3,1,33,1,19805,1,1816,2235,11298,44,48,43,74,74
3,1,33,9,20398,9,2887,2865,11298,44,48,43,74,74
3,1,33,1,19805,1,1947,896,11298,44,48,43,74,74
3,1,33,1,19805,1,1639,1724,10423,44,48,43,74,74
3,1,33,14,19393,14,3155,569,11259,44,48,43,74,74
3,1,33,1,19805,1,2239,1660,10423,44,48,43,74,74
3,1,33,9,20398,9,4148,2924,11298,44,48,43,74,74
3,1,33,14,19393,14,1116,201,11259,44,48,43,74,74
3,1,33,9,20398,9,3807,2967,11298,44,48,43,74,74
3,1,33,9,20398,9,2867,3217,12896,44,48,43,74,74
3,1,33,4,19790,4,4021,810,12266,44,48,43,74,74
3,1,33,10,20304,10,3263,5188,12266,44,48,43,74,74
3,1,33,4,19790,4,2931,2066,10423,44,48,43,74,74
3,1,33,5,20366,5,86,4542,12266,44,48,43,74,74
3,1,33,14,19393,14,537,789,12191,44,48,43,74,74
3,1,33,14,19393,14,1972,50,11259,44,48,43,74,74
3,1,33,5,20366,5,219,4225,13158,44,48,43,74,74
3,1,33,1,19805,1,1843,704,11298,44,48,43,74,74
3,1,33,9,20398,9,3779,2851,11298,44,48,43,74,74
3,1,33,14,19393,14,1879,3562,11259,44,48,43,74,74
3,1,33,1,19805,1,2382,1464,11298,44,48,43,74,74
3,1,33,14,19393,14,596,3117,11259,44,48,43,74,74
3,1,33,11,19977,11,2223,705,12266,44,48,43,74,74
3,1,33,1,19805,1,1316,1756,12266,44,48,43,74,74
3,1,33,1,19805,1,1805,1655,14683,44,48,43,74,74
3,1,33,14,19393,14,3953,1083,12191,44,48,43,74,74
3,1,33,14,19393,14,3107,199,12191,44,48,43,74,74
3,1,33,14,19393,14,2928,597,12896,44,48,43,74,74
3,1,33,9,20398,9,3764,3370,11298,44,48,43,74,74
3,1,33,10,20304,10,4200,5234,11540,44,48,43,74,74
3,1,33,5,20366,5,99,4217,10747,44,48,43,74,74
3,1,33,11,19977,11,652,1238,12266,44,48,43,74,74
3,1,33,1,19805,1,1851,734,11298,44,48,43,74,74
3,1,33,9,20398,9,3049,3303,11298,44,48,43,74,74
3,1,33,14,19393,14,3155,569,11540,44,48,43,74,74
3,1,33,1,19805,1,1837,1883,11298,44,48,43,74,74
3,1,33,5,20366,5,109,4582,12266,44,48,43,74,74
3,1,33,11,19977,11,577,1003,12266,44,48,43,74,74
3,1,33,3,20409,3,2671,1403,10423,44,48,43,74,74
3,1,33,11,19977,11,892,1282,12266,44,48,43,74,74
3,1,33,11,19977,11,3707,565,11298,44,48,43,74,74
3,1,33,10,20304,10,3435,5189,11298,44,48,43,74,74
3,1,33,12,20355,12,4228,1806,12266,44,48,43,74,74
3,1,33,12,20355,12,2980,1824,12266,44,48,43,74,74
3,1,33,5,20366,5,228,4167,13158,44,48,43,74,74
3,1,33,1,19805,1,2078,2006,11298,44,48,43,74,74
3,1,33,14,19393,14,721,1706,12191,44,48,43,74,74
3,1,33,9,20398,9,2703,2918,11298,44,48,43,74,74
3,1,33,5,20366,5,40,5668,12266,44,48,43,74,74
3,1,33,5,20366,5,3885,5447,12266,44,48,43,74,74
3,1,33,9,20398,9,2546,3316,11298,44,48,43,74,74
3,1,33,14,19393,14,1857,5,12191,44,48,43,74,74
3,1,33,14,19393,14,1942,400,11259,44,48,43,74,74
3,1,33,14,19393,14,3323,994,10423,44,48,43,74,74
3,1,33,12,20355,12,2601,545,11298,44,48,43,74,74
3,1,33,14,19393,14,1483,2424,13158,44,48,43,74,74
3,1,33,10,20304,10,3152,5206,12266,44,48,43,74,74
3,1,33,5,20366,5,257,4172,12266,44,48,43,74,74
3,1,33,1,19805,1,2242,2360,11298,44,48,43,74,74
3,1,33,13,21171,13,2595,883,11298,44,48,43,74,74
3,1,33,11,19977,11,2680,278,12266,44,48,43,74,74
3,1,33,1,19805,1,2094,1318,11298,44,48,43,74,74
3,1,33,5,20366,5,3778,5180,12266,44,48,43,74,74
3,1,33,9,20398,9,2712,2841,11298,44,48,43,74,74
3,1,33,7,20437,7,716,317,12191,44,48,43,74,74
3,1,33,9,20398,9,2804,3263,10155,44,48,43,74,74
3,1,33,14,19393,14,3382,927,11259,44,48,43,74,74
3,1,33,11,19977,11,2050,716,12266,44,48,43,74,74
3,1,33,11,19977,11,471,1430,12266,44,48,43,74,74
3,1,33,1,19805,1,2548,2471,11298,44,48,43,74,74
3,1,33,5,20366,5,143,4244,12266,44,48,43,74,74
3,1,33,10,20304,10,1431,5236,12266,44,48,43,74,74
3,1,33,1,19805,1,1299,1248,11298,44,48,43,74,74
3,1,33,11,19977,11,884,10,12266,44,48,43,74,74
3,1,33,11,19977,11,1569,377,12266,44,48,43,74,74
3,1,33,1,19805,1,2151,1875,11298,44,48,43,74,74
3,1,33,10,20304,10,3407,5165,11298,44,48,43,74,74
3,1,33,5,20366,5,201,4578,11298,44,48,43,74,74
3,1,33,5,20366,5,304,4376,12266,44,48,43,74,74
3,1,33,5,20366,5,155,4386,11540,44,48,43,74,74
3,1,33,1,19805,1,1792,455,11298,44,48,43,74,74
3,1,33,11,19977,11,3082,1137,12266,44,48,43,74,74
3,1,33,10,20304,10,3459,5516,11298,44,48,43,74,74
3,1,33,14,19393,14,2928,23,12896,44,48,43,74,74
3,1,33,5,20366,5,728,4248,12266,44,48,43,74,74
3,1,33,5,20366,5,32,4614,12266,44,48,43,74,74
3,1,33,11,19977,11,117,1578,12266,44,48,43,74,74
3,1,33,14,19393,14,1957,2602,13158,44,48,43,74,74
3,1,33,9,20398,9,4148,3336,11298,44,48,43,74,74
3,1,33,9,20398,9,2502,2968,11982,44,48,43,74,74
3,1,33,10,20304,10,3326,6480,11298,44,48,43,74,74
3,1,33,14,19393,14,3674,778,12191,44,48,43,74,74
3,1,33,9,20398,9,2746,2803,11298,44,48,43,74,74
3,1,33,11,19977,11,1131,1158,12266,44,48,43,74,74
3,1,33,9,20398,9,2707,2789,11298,44,48,43,74,74
3,1,33,9,20398,9,3030,2926,11298,44,48,43,74,74
3,1,33,4,19790,4,4311,1675,12266,44,48,43,74,74
3,1,33,5,20366,5,114,6045,10279,44,48,43,74,74
3,1,33,1,19805,1,1209,650,11298,44,48,43,74,74
3,1,33,9,20398,9,2546,3360,10155,44,48,43,74,74
3,1,33,14,19393,14,1873,46,12191,44,48,43,74,74
3,1,33,1,19805,1,914,7,11298,44,48,43,74,74
3,1,33,14,19393,14,3906,317,14683,44,48,43,74,74
3,1,33,10,20304,10,4156,5257,11540,44,48,43,74,74
3,1,33,4,19790,4,886,1972,10423,44,48,43,74,74
3,1,33,14,19393,14,2928,42,11259,44,48,43,74,74
3,1,33,10,20304,10,3435,5181,12266,44,48,43,74,74
3,1,33,11,19977,11,3593,428,12266,44,48,43,74,74
3,1,33,1,19805,1,1804,2208,11298,44,48,43,74,74
3,1,33,5,20366,5,103,3257,12266,44,48,43,74,74
3,1,33,5,20366,5,139,4624,12266,44,48,43,74,74
3,1,33,9,20398,9,2954,2765,11298,44,48,43,74,74
3,1,33,13,21171,13,2661,879,11298,44,48,43,74,74
3,1,33,9,20398,9,2939,3382,11298,44,48,43,74,74
3,1,33,5,20366,5,2459,5452,11298,44,48,43,74,74
3,1,33,1,19805,1,2048,1841,11298,44,48,43,74,74
3,1,33,14,19393,14,2679,25,11259,44,48,43,74,74
3,1,33,1,19805,1,1387,399,11298,44,48,43,74,74
3,1,33,1,19805,1,1690,1475,11298,44,48,43,74,74
3,1,33,1,19805,1,2048,1794,11298,44,48,43,74,74
3,1,33,11,19977,11,3328,219,12266,44,48,43,74,74
3,1,33,14,19393,14,3038,856,12191,44,48,43,74,74
3,1,33,9,20398,9,2935,2872,11298,44,48,43,74,74
3,1,33,11,19977,11,1448,754,12266,44,48,43,74,74
3,1,33,5,20366,5,132,5466,12266,44,48,43,74,74
3,1,33,9,20398,9,2921,3423,15411,44,48,43,74,74
3,1,33,5,20366,5,482,4585,11298,44,48,43,74,74
3,1,33,9,20398,9,3128,2898,11298,44,48,43,74,74
3,1,33,1,19805,1,1726,504,11298,44,48,43,74,74
3,1,33,1,19805,1,1763,1512,11298,44,48,43,74,74
3,1,33,9,20398,9,2927,2854,11298,44,48,43,74,74
3,1,33,14,19393,14,1725,3245,11259,44,48,43,74,74
3,1,33,9,20398,9,3723,2721,11298,44,48,43,74,74
3,1,33,9,20398,9,2741,3358,11298,44,48,43,74,74
3,1,33,14,19393,14,2768,854,10423,44,48,43,74,74
3,1,33,1,19805,1,1924,2054,14683,44,48,43,74,74
3,1,33,1,19805,1,2358,1898,11298,44,48,43,74,74
3,1,33,9,20398,9,2798,3272,11298,44,48,43,74,74
3,1,33,14,19393,14,2442,1065,11259,44,48,43,74,74
3,1,33,1,19805,1,1814,2352,11298,44,48,43,74,74
3,1,33,1,19805,1,1794,1874,11298,44,48,43,74,74
3,1,33,11,19977,11,1061,1707,12266,44,48,43,74,74
3,1,33,14,19393,14,2805,6,11259,44,48,43,74,74
3,1,33,9,20398,9,2943,3329,10747,44,48,43,74,74
3,1,33,11,19977,11,1193,1628,12266,44,48,43,74,74
3,1,33,14,19393,14,3008,3424,12191,44,48,43,74,74
3,1,33,1,19805,1,2057,1753,11298,44,48,43,74,74
3,1,33,14,19393,14,3141,672,12191,44,48,43,74,74
3,1,33,1,19805,1,1932,1920,11298,44,48,43,74,74
3,1,33,9,20398,9,2921,3397,13158,44,48,43,74,74
3,1,33,14,19393,14,2742,41,12191,44,48,43,74,74
3,1,33,9,20398,9,3513,3297,11298,44,48,43,74,74
3,1,33,5,20366,5,114,3265,11540,44,48,43,74,74
3,1,33,14,19393,14,3042,366,11540,44,48,43,74,74
3,1,33,14,19393,14,3431,852,10423,44,48,43,74,74
3,1,33,11,19977,11,3387,1650,12266,44,48,43,74,74
3,1,33,5,20366,5,305,4683,12266,44,48,43,74,74
3,1,33,1,19805,1,1808,442,14683,44,48,43,74,74
3,1,33,1,19805,1,1694,1795,11298,44,48,43,74,74
3,1,33,14,19393,14,702,910,12191,44,48,43,74,74
3,1,33,14,19393,14,1823,104,12206,44,48,43,74,74
3,1,33,11,19977,11,3279,135,12266,44,48,43,74,74
3,1,33,14,19393,14,444,8,12191,44,48,43,74,74
3,1,33,1,19805,1,1990,1629,11298,44,48,43,74,74
3,1,33,14,19393,14,1142,4941,10423,44,48,43,74,74
3,1,33,9,20398,9,3084,2934,11298,44,48,43,74,74
